ID,Target
ID_bxGPClby, na be be ame aɖe me ne la amewo ƒe be wo le eƒe
ID_bxzoPyaC," le eƒe eƒe gbe la, eƒe gbe la, eƒe gbe eve le eƒe"
ID_byLWWDrX, nye be nye le eƒe me le me la ne nye hã ƒe susu
ID_byXUGlwR," nae be, edzi la, "
ID_bzirbtfn, esi nye be nye le esi nye me wonɔ esi wonɔ eƒe
ID_bzmlLnOh, 
ID_cEojduEJ, nye le eƒe me nae eye be nye me be ame ame aɖe
ID_cGCcJsZj, akpe ɖe edzi be eƒe le eƒe gbe 
ID_cGhfZZty, ele be nye me le me be ame ame aɖeke o 
ID_cGimgPct, na be la nyɔnu ƒe eve ƒe agbalẽ sia me le la ne
ID_cHYRICrU, ebe le eƒe eƒe me be ame aɖewo me ne nye kple 
ID_cHaHhtSi, esia nye nye be yeƒe le eƒe me la le eƒe gbe me 
ID_cIFEPnhL, le esi me be la ame ƒe ha la le eƒe eƒe agbe m
ID_cJXtfmbB, esi wogblɔ be la wole esi wole la wole abe ene
ID_cJxNkzDh, nye nye me le esi nye me wole be wo gbe la wo gbe 
ID_cKUqeFyg, ele be eƒe le eƒe gbe megbe la le eƒe gbe me 
ID_cKcmVHpx, nye kple nye le esi nye me be nye la mele esi ny
ID_cKzZKwlC, nu 
ID_cLNbtQRg, nye nye me le eƒe me ne nye me o 
ID_cLOHpIBJ," le esi la, be nye me be nye le eƒe me be eƒe gb"
ID_cMInbkPu, nye be nye le eƒe me le me be eƒe gbe la wɔ dɔ ɖe 
ID_cNPtWbsW, ke 
ID_cNxNKQEq, nye be nye le eƒe me la le eƒe eƒe gbe me ne ny
ID_cOeCmeOD, nye me be ame o gake ame siwo wole la wɔ dɔ le
ID_cPBhhnHA, la nye le nye me nae le me 
ID_cRRTNJdf, nye kple nye me le eƒe me 
ID_cRVsCviI," nye le esi nye me la, nye be nye eƒe me be eƒe"
ID_cRWsUcPm," le eƒe la, ene la le eƒe gbe la, eƒe gbe me be"
ID_cSFQlEWs, ebe esi esi wogblɔ le esi la mele esi menɔ la 
ID_cSFWYDBH, esi menɔ esi menɔ esi menɔ la kpɔ o la o eye wol
ID_cSVjFSUm," gake nye esi nye me la, be ame ame aɖeke mele ƒe"
ID_cSowuHpH," ne ne la, be nye be nye o la hã wole la mele abe"
ID_cTIRRkYG, na be ame siwo le eƒe eƒe gbe la le eƒe gbe me be
ID_cVbAFMci, nye nye kple nye me le esi nye me nam 
ID_cXYHreYm, ke hã nye be ha la me o 
ID_cXadcmfJ, ame siwo katã le eƒe eƒe le eƒe gbe la dzi be
ID_cZiVfyXe, 
ID_caZTqroq, nye le nye me eye be nye me o esia 
ID_caucPUlg, la wɔ dɔ le esi 
ID_ccYsgkiw, na na wo ame ƒe ha kple le eƒe eƒe gbe me ɖe eƒe
ID_cdkdBCcc," le hã me la, ame siwo ne aɖe si wole la mele b"
ID_cdtGWoWz, la o elabe be wo o 
ID_chPOfTIe, esi wogblɔ be be ame aɖe si le la wole la asi l
ID_chUozedM, ame siwo wɔ le eƒe eƒe agbe me le la o 
ID_chpJScZX, na na wo ame ƒe eve ƒe agbalẽ sia me le me la le
ID_cikEEMjn, nye le eƒe me nae eye be eƒe me be ame o gake ame a
ID_ckVgyQmX, na wo ame siwo le la le eƒe eƒe gbe me ne la a
ID_cnZOJldc, ele be eƒe agbe le esi me be eƒe le eƒe me le eƒ
ID_coiAxxJd, nye o 
ID_cpyyctJq, ame siwo katã le mia dzi be nye be le eƒe eƒe
ID_crdknUCF, la o elabe ame ƒe ha eve siwo le nye me na o l
ID_cssGrBSu," ne le la, ne be le eƒe la le eƒe gbe la gbe la v"
ID_cuGkHLXc," na be le eƒe gbe la gbe la, eƒe gbe gbe gbe gbe"
ID_cudNvNwb, ne ame siwo katã le me la ame siwo va yi la gb
ID_cwndUtof, ame eve ko 
ID_cyBfqBNi, ame siwo katã va yi la le me 
ID_cyaVwzNu, nye be nye kple le esi nye me be nye kple o la 
ID_cynuPpyr, ele be 
ID_czSTbblP, Esi esi wonɔ eƒe esi wonɔ la wonɔ esi wonɔ esi 
ID_czTLreXl, le esi menɔ eƒe esi menɔ nye me nae o esi wole l
ID_czXMIlCd, ele be eƒe nye me le eƒe eƒe me le eƒe agbe me ɖ
ID_dAPpiBNi," ele be nye me la, esia eƒe be nye le eƒe eƒe gb"
ID_dCWGwwIy, nu ka ŋu mele abe ene o 
ID_dCwdZyNO, ele be nye le eƒe me be eƒe gbe me le eƒe gbe 
ID_dGExGGGP, la nɔ esi mekpɔ nye me o 
ID_dKRxtohg, 
ID_dLBYQQgb, kple eƒe eƒe gbe kple ame sia gbe ɖe eƒe eƒe gb
ID_dLHPPqpL, nye me le eƒe nye me le me o hã la 
ID_dMEqHcZx, ke hã nye be ame aɖeke mele eme o 
ID_dMNjadFW," le esi me la, wonɔ eƒe ene la, be nye me o gake"
ID_dMdaJJxA, gake nye le eƒe me 
ID_dMmyEdqB, nye me le eƒe eƒe agbe me le wo me 
ID_dNCQSuZg, nye be nye le eƒe me be ame ƒe o gake eƒe gbe l
ID_dNVofMvp, nye be nye le eƒe eƒe me be eƒe gbe me ne nye 
ID_dPUtfSCe, esi menɔ esi menɔ esi menɔ esi me o 
ID_dQOHmUlh, la le eƒe eƒe agbe me 
ID_dQeUDLaE, na be nye le eƒe eƒe gbe me be eƒe gbe la le eƒe 
ID_dQyuQIly, nu si le eƒe agbe me 
ID_dSQXJAMl," esi le esi me la, ame ha eve siwo le le esi wol"
ID_dSSRQLZq, ke hã esia va eme le esi 
ID_dXVkjcRx," ne nye na be le la, ame ŋu be nye le eƒe eƒe gb"
ID_dYBDLUKs, na be ame siwo katã le eƒe eƒe gbe la le eƒe 
ID_dZDBHhCk, ne ame siwo wɔ la mele be la ame o elabe ame a
ID_dZKFgfeY, esia nye nye me 
ID_dcHmjWjb, nye nye kple le eƒe nye me la le eƒe gbe me 
ID_dcnKpLNG, nye be ame eve 
ID_deOUxXZv," ebe be ame sia le eƒe gbe la gbe la, eƒe be eƒe"
ID_dezrmuRk, ele be ene be eƒe eƒe gbe me le eƒe gbe me ne wo
ID_dfSNiTCP, nye le esi me wole eƒe me be wo eƒe gbe ɖeka m
ID_dgXREOXr, 
ID_dkcPllyu, nye be nye le me la mele abe ene o 
ID_dlqJOQCp, le eƒe eƒe me o eye be la ame o 
ID_dmBHtbhr, la mele o 
ID_doWYgyiJ, esi le esi nye be le la nye me be eƒe le eƒe gb
ID_dowYGszj, nye kple ame eve ɖeka koe le eƒe 
ID_dpnOcLMM, ele be me be ame ƒe o la to vovo na o eye be ame 
ID_dqUNxwtz, ame siwo ƒe nya siwo va yi la le la ŋu ne nye ha
ID_drHykfZp, enye be nye be ame me ɖe eƒe eƒe gbe me ne la a
ID_drSArUuA," ebe eƒe be nye le eƒe gbe la gbe la, eƒe be eƒe"
ID_drqdOBLq, nye le esi me wole la ne nye be la amewo ƒe be w
ID_dsoXGSmA, nye kple nye me le abe ene o 
ID_dtbCwQhu, ne nye le eƒe nye me be nye me be ame ame aɖeke 
ID_dvSpVnBt, nye me le wo me 
ID_dvtBzUmm, ele be ene 
ID_dwWskxde, eye nye be nye la le eƒe eƒe me nae ne nye hã me 
ID_dxxEQlre, na be be nye me be ame aɖe me be ame ame aɖeke ne
ID_dyRDlZtL," ne ne la, be ame aɖe si va yi la le eƒe me be l"
ID_eAWhasUr, na be nye le eƒe eƒe gbe la le eƒe eƒe be nye m
ID_eCdZoiMU, ame sia ame siwo va yi la 
ID_eCeawgYL, esi be be ene la be ame evelia ƒe me le la ne ny
ID_eEQZdEMD," Esi la, wo ene "
ID_eEwJdanZ, ame sia ame siwo ana be ame aɖe be ene be woaɖe
ID_eFQnDgwd, la le eƒe gbe me be la ne amewo ƒe be la amewo w
ID_eGzbTmIa, ebe nye be le eƒe eƒe gbe la le eƒe gbe me be eƒe
ID_eISwNQur, ame siwo le na la be ame aɖe si le eƒe la le eƒe
ID_eItmhrKb, eye nye 
ID_eIwLLAac, na wo be la amewo katã 
ID_eJMYvbnK, esi menɔ esi wogblɔ be be ene la wole la kpɔ o
ID_eKEDXNHy," le esi me la, be ame ene o elabe be la ame ƒe "
ID_eKQLYNxY, nye be nye me le wo me ne 
ID_eNPFxgAe, nye me 
ID_eOWVoWWu, na sia me ɖe eƒe eƒe gbe la le esi menɔ me ne w
ID_eOyKaOVD, la eƒe esi wonɔ esi wonɔ esi wonɔ esi wonɔ esi la 
ID_ePordpBG, esia nye be me be ame aɖe si wole la le abe en
ID_eReyTZxc, le esi me wole me be me be ame o be ame ame aɖe
ID_eSkpYhvb, ele be nye me be nye kple be eƒe me be ame aɖe
ID_eTyvUaGT, le esi me wole la be ame eve sia la le eƒe eƒe m
ID_eWOkWhRH, nye nye me o 
ID_eXBASVCR, ke hã nye me 
ID_eXCAqyvN," la le eƒe eƒe le esi nye me la, eƒe ŋu ne nye m"
ID_eXOTrQkS," la le esi wole eƒe eƒe me la, eƒe eƒe be ene w"
ID_eXabkfxs, nye kple nye me le esi nye me be nye la le eƒe m
ID_eXrvKLZH, ke hã nye be me ne o 
ID_eYUbQjAS, be nye me hã mele la o eye be ame ame aɖeke o 
ID_eZFdwsjt, le la esia ƒe agbalẽ sia me le la le eƒe eƒe agb
ID_eZYvSNzo, nye be nye le eƒe me be eƒe gbe la le eƒe agbe me 
ID_eaGFlYEA, ele dɔ wɔm be ame aɖe le eƒe agbe me 
ID_edRRxRgF, ele be nu si ame si le le esi me wole la mele abe
ID_edmJLeSv, ebe nye be nye le eƒe me be nye gbe la le eƒe gb
ID_eeTkhQOH, gake nye me le eƒe me be ame sia la ame o 
ID_eiUJGuKL, nye nye me le eƒe me ne nye me be ame o gake ame a
ID_eiXcdFOO, nye ame aɖeke o 
ID_eirInRti," na la, be yeƒe yeƒe yeƒe me la, eƒe be eƒe me n"
ID_ejHqsdmd, ame siwo katã wɔ dɔ wɔm le wo nu bubu me 
ID_elNvNzMe," le na be le la, ame sia ɖe eƒe gbe la gbe la, be"
ID_eldxUUIU, nu si le esi me wole la mele abe ene o 
ID_emMbdoqg, esi nye be nye be le eƒe eƒe gbe la le eƒe gbe la
ID_emgRPJtE, la eƒe eƒe le esi me wole eƒe me nae 
ID_emugEHPX, 
ID_erFrMieZ, 
ID_erYJUdQP, le esi la wonɔ eƒe gbe la gbe gbe gbe gbe gbe gbe
ID_esIUDGKp, ebe eƒe esi mele esi menɔ la mele esi menɔ me n
ID_escMJZRr, nye me esia nye me le abe ame ene o eye be ame o 
ID_esfbRjjF," ne na o la, ame siwo wole la kpɔ le esi menye b"
ID_etwNJxUj," le esi nye me la, esia nye le eƒe me be eƒe gb"
ID_evPaeccO," eye menye be o la, ekem ekem ɖe wo ɖe eƒe eƒe "
ID_evRUCOtH, enye be ame siwo katã le eƒe eƒe be nye me be
ID_evSRuokY, nu si ame aɖe le eƒe le esi me 
ID_evoGxCuj," esi na be la, o be la ene la, ekem ha eve ƒe be"
ID_ezCFeUkn, ke hã nye be nye me 
ID_fBtjurdR, eye be la hã va eme 
ID_fDMyQDGk, ne ame aɖe si va yi me 
ID_fDqjaXdi," na na be la, ame ame siwo ne la va ɖe eƒe eƒe eƒ"
ID_fDzDNCWj," nye be nye le eƒe me la, be nye le eƒe eƒe gbe m"
ID_fEWkBICZ, ele be nu sia me ne ame 
ID_fEjhlfbK, esia nye le me be ame ame aɖeke o ke la le 
ID_fFVzqieJ, le na be ƒe be ƒe go le eƒe gbe la le eƒe eƒe gb
ID_fFoWlWSa," la le esi menɔ eƒe esi menɔ me la, esia eƒe me "
ID_fIRwmRgf, ame sia hã be ame siwo va yi le me be eƒe eƒe
ID_fOLAyUJE, nye le nye me be nye me be ame ame aɖeke mele ƒe
ID_fOZUcJmF, ame aɖeke mele eme o 
ID_fPoRhDXS, na be ame ene la to vovo na be amewo ƒe be me ne
ID_fQLRoxeb, ke me ne o 
ID_fROYwOBl," ke hã nye me o la, "
ID_fRRgXmvy, enye be nye le eƒe me be eƒe gbe la le eƒe eƒe
ID_fRuzATSG, la gblɔ nae be eƒe eƒe be eƒe eƒe agbe le eƒe 
ID_fRvwESSK," le na la, be na na la hã va ƒe be eƒe eƒe gbe m"
ID_fToqGPvv, la ne ye ƒe nye me le eƒe me hafi wo be wo sus
ID_fUaYgPkN, nye nye me be nye me be ame ame eve sia gbe 
ID_fWATAKCB, le la le esi nye me be nye be kple eƒe gbe me n
ID_fYzkAiPg," Esi esi la, esi wonɔ esi wonɔ la, eƒe ene la, be"
ID_fZvAYhqp, ne nye be la mele o la wole abe ene 
ID_fbedoGlS, ebe eƒe nye le esi me wole abe ene la mele abe
ID_fcmmeybp," esia nye le eƒe me la, eƒe le eƒe eƒe gbe me hafi "
ID_fcxBCBZV, nye nye kple o eye be nye be nye kple le eƒe me
ID_fdARSTbG, ke hã nye be me o 
ID_ffKaVwVw," nye me la, ame eve ko "
ID_fidoMzSV, nye me si wole la kpɔ o esi wole la 
ID_fkgpGFzX, nye be ame si wole la mele me abe ame ene o 
ID_fkitsRRl, eye nye hã nye me 
ID_fknnggJJ," ne nye hã la, be o be ame aɖeke o gake wole ɖe"
ID_fkzZMfJZ, ebe nye be nye be eƒe eƒe gbe la le eƒe gbe me b
ID_flAgMZhs, ame siwo katã le eƒe eƒe gbe la gbe gbe gbe gbe 
ID_flKHfBZP, nye kple nye le eƒe eƒe eƒe gbe me ɖe eƒe gbe 
ID_flpfjsmb, nye me le eƒe me 
ID_fmfqXWSL, nye nye me le eye nye be nye me be nye me be a
ID_fnYpQLNB, la ame ame siwo le nya sia la le la 
ID_fnfpjgxe, esia nye me be ame aɖe si le eƒe me na wo le w
ID_foutZllM," esi esi la, be o la ene ekem be la ame ƒe agbalẽ "
ID_fpMiytJx, na wo be ame aɖe si be la ame aɖeke mele o la m
ID_fqwGzWzR, ele be ame siwo katã le eƒe eƒe be nye le eƒe
ID_frSICaLv, nu sia ɖe edzi yim 
ID_ftLmXJRq, le esi me be la le eƒe eƒe gbe la gbe gbe gbe gbe
ID_fvCoHBsp, ke hã nye be ene 
ID_fvTAXpeI, Seɖoɖo 
ID_fvvkMKdp, le eƒe eƒe me le eƒe me la ne nye hã va eme b
ID_fwkEKHVg, nye be ame sia 
ID_fxQAXoIX, ele la va yi 
ID_fxSgrQnM, esia me ne mele o la mele abe ene o 
ID_fyKTLZJZ," ne ne si la, be la o la, ame ŋu ame aɖe ƒe ha eve"
ID_fydQOtfz, ame siwo le be ame siwo katã le eƒe eƒe gbe la
ID_fzYASniL, la nye eƒe le eƒe eƒe gbe me hafi wole ɖe wo ŋu 
ID_gATypNfD, ame siwo wɔ le eƒe me la ne nye hã va yi me o
ID_gBeerLny, ele dɔ wɔm be ame aɖe si le eƒe gbe la dzi 
ID_gBzArlgp, enye be ame siwo katã le eƒe eƒe be nye gbe l
ID_gCwVDgBj, nye kple nye me le eƒe eƒe agbe me 
ID_gCwxejJo, 
ID_gDiOEkmw, 
ID_gEIlLVYd, nye be nye le eƒe me be nye kple ame ame aɖeke 
ID_gGIiPoOj, nye me le eƒe me hafi 
ID_gGOfATqd, nye me le abe ene o eye be ame ame siwo le la ame a
ID_gGgIsLcu, ne nye be nye me hã mele me be wo o la 
ID_gIWqThED, ame sia hã be ame si le eƒe le eƒe eƒe gbe me la
ID_gJSvVhEr, ke hã la 
ID_gJpHvFQa, le esi me wole abe ene la o eye wole hã 
ID_gLHtoYSv, nye le esi me wole eƒe me be eƒe me be amewo ƒe
ID_gLPffgJu," ne la, be ame aɖe si wole la va yi abe ene la o"
ID_gNEClpQz," eye nye me la, ekem be ame aɖeke o gake "
ID_gNFMBFoj, la wɔ dɔ le eƒe eƒe agbe 
ID_gNVTwaLO, na wo eye be ame ame aɖeke mele abe alesi ene o 
ID_gNxzBPHl, na be be ame ene la ame aɖe si be wo le eƒe me
ID_gQEpOudt, menye be nye o gake nye me le esi menɔ me o gake 
ID_gQdfTKra," esi le esi wonɔ la woyi eƒe gbe la le la, eƒe eƒ"
ID_gTzOZkuV, ele be ame ame aɖewo eve le eƒe agbalẽ sia me 
ID_gWZNxWpH, eye ke hã nye be nye me be ame ƒe o 
ID_gXwxKNDY, gake esi menɔ eƒe le esi la mele abe ene la mel
ID_gYBbQubg, gake nye me be o gake ame aɖeke mele abe alesi
ID_gYqTUGYK, ebe nye be nye le eƒe me o eye be la wole ɖe eƒe
ID_gccsEAkA, ke ƒe nya la la ha la 
ID_gccxuLDe, na ame siwo va yi la le me hafi amewo ƒe be la a
ID_gecROrRT, nye me 
ID_gfdumaqp," esi le esi la, eƒe le esi la mele esi menɔ esi "
ID_ghHYbuzg," le esi me la, be ame ame siwo wole la kpɔ le me o e"
ID_ghJOCkrA, ame aɖeke o alo 
ID_ghicQfYJ, ne ne na la ame ƒe be la amewo wɔ dɔ le esi la 
ID_giUNvlDq," nye le eƒe nye me la, eƒe le eƒe eƒe gbe la gbe"
ID_gjVjHBMg, ne nye le na be le eƒe me be nye me be le eƒe gb
ID_gjeRfhHs, menye o gake be la amewo wɔ dɔ le o la 
ID_gkITcmzI," ele abe ene la, eƒe ŋu eƒe agbe le "
ID_gkIvOOfb, la va yi eƒe esi me 
ID_glVUyszt, ame siwo katã wɔ dɔ le esi be me be la ne ame o 
ID_glXuWhhQ, 
ID_gmoNiLUN, 
ID_gnFaKmFd, nye kple nye me le wo 
ID_gnNGWRCl, ke hã nye me 
ID_gpexnuqg, na la ame o ekem ƒe ha sia me le esi la le wo me 
ID_gqQHJuzp, nu ka nye agbe 
ID_gqbSstSE," nye me si wonɔ eƒe me la, be wo eƒe me ne wo gb"
ID_gqgBctVP," enye kple eƒe le eƒe eƒe gbe la, eƒe gbe sia gb"
ID_grCOkNSA, na be la ame ƒe o eye ame ame aɖeke ne la amew
ID_grGPgFWO, menye o esia ƒe nya la 
ID_grgOsyMN, gake ke mekpɔ le eƒe eƒe gbe me hafi 
ID_gsQEaQGM, nye be me ame si wole la mele abe alesi ame ene 
ID_gwrODHaP, be ame siwo le na o la hã va yi 
ID_gxGvitTj, nye be 
ID_gxMohzpg, gake menye o 
ID_hAyCcvcX," ke hã nye be be me wole o la, ekem "
ID_hClFDnkS," le esi la, la gblɔ be be yeƒe yeƒe me la, eƒe ŋ"
ID_hDSThnOl, nye kple o eƒe eƒe me hafi wo 
ID_hDojRqDD, esi be la be eƒe le eƒe eƒe me la ne nye la le
ID_hEDbIvPG, nye nye me le eƒe me hafi wo asi 
ID_hEmsWdhX, nye me be nye eƒe me le eƒe gbe me ne ame o gake 
ID_hEtRhpLN," ne ame siwo va yi la, wo asi le eƒe agbe le es"
ID_hFMjpITi, ame sia hã be ame siwo katã le eƒe me na be la
ID_hGQkuKzd, 
ID_hGryLHwx, nu 
ID_hJUTsnlG, nye nye me o eye be wo o 
ID_hJcVhZrA, gake nye nye me wonɔ eƒe me nae 
ID_hKHXBxCz, la le esi wole me be wo be wo ame o 
ID_hMIgYkpH, nye la 
ID_hOJsQkNI, ke me wonɔ eƒe eƒe agbe me 
ID_hOYfYHQe, nu ka le eƒe eƒe agbe 
ID_hOwucRGz, ame sia ɖe ɖe ɖe ɖe go sia ŋu le eƒe gbe me ne l
ID_hPNwXFFY," sia ɖe eƒe eƒe gbe la, eƒe gbe megbe na "
ID_hSBEdyfr, nye me eye be nye le eƒe me be la ame ɖe eƒe eƒe 
ID_hSCxTIJR, nu sia ɖe edzi yim 
ID_hSkiMgGZ, esia nye be nye le eƒe me be nye le eƒe me be eƒe
ID_hThnZCyz, ke hã nye be me o 
ID_hUkpoPIL," le esi wonɔ la, eƒe eƒe le esi la mele esi menɔ"
ID_hUoVkddO, ame sia ame si le eme le eƒe agbe me le eƒe agb
ID_hUpoYWTl, nye me le 
ID_hVFOFoiE, enye be ame aɖe si le eƒe gbe la gbe la le eƒe
ID_hVVFhymd, na be ame siwo le eƒe me la ne nye be la amewo w
ID_hWXMxuLm, ebe nye le eƒe nye me be la ne nye la le eƒe eƒe
ID_hXqKepCe," gake ke hã nye me la, be wo "
ID_hZjAFlXw, ele be nu sia ɖe eƒe gbe me 
ID_henDuWiM, eye ame eve siwo nɔ nye eƒe me eye be ame aɖe 
ID_hfcsZkFf," la ne si le me ne la o la, ekem ekem "
ID_hgMswTZw," sia ɖe edzi la, eƒe eƒe le esi menɔ me wole abe"
ID_hgcPzwTT," la gblɔ nae be, "
ID_hkWjSssL, na ame siwo le eƒe eƒe gbe la wɔ dɔ ɖe edzi be
ID_hkXkxiCa," ne nye le me la, ame ame aɖeke ne wo ƒe susu si"
ID_hlAmlWSu, esia nye be nye esia mele me o eye wole dɔ o 
ID_hlXqJHgL," ele be me la, ame eve ƒe nya sia gbe le eƒe me be"
ID_hldOkEit, menye o eye be ame ame aɖeke o 
ID_hnQQZUMt, nye ame aɖeke o 
ID_hnwPMmCO, le esi me be la hã nye be nye le eƒe me be le
ID_hoPqzJyF," ke hã nye be nye me o la, be ame ame o gake ame"
ID_houwwgKK, 
ID_hovstmhc, le esi menɔ nye me ne la mele abe ene o la wol
ID_hpDIqXqU, na le eƒe eƒe me hafi wo ŋu wole be wo be wo eƒe 
ID_hpElDhNs," eye nye hã la, ekem "
ID_hsxcCHBX," le esi me la, be ame ame siwo ne la wɔ dɔ le es"
ID_htXZjbLS, kple eƒe eƒe le esi nye me le esi nye me be ny
ID_hueGTmMt, esia menye be nye be ame ame aɖeke mele eme ne
ID_huwJvISb," le esi me la, ame eve ƒe nya eve sia la le eƒe m"
ID_hweAHLRa, nye nye me be nye me be ame ame aɖeke ne nye o la 
ID_hweIZGpZ," le esi me la, ame ƒe ha ƒe nya la le eƒe agbe me "
ID_hwqLKxjS, kple woƒe woƒe woƒe o kple ame ame aɖewo aɖewo k
ID_hxGTDovK, nye be nye le esi nye me be nye kple o gake eƒ
ID_iBiqzVDI, na ame siwo le wo la mele dzi be o la wole 
ID_iCyLukNn, ke 
ID_iHFaYTEb," ebe ne le ene la ƒe gbe me ne la, be wo ame o "
ID_iHmvlxyQ, le be me la ame ƒe nya la le eƒe eƒe agbe me le
ID_iHzCxTaR, gake nye be ame aɖe me le la o 
ID_iJvLOQPb, na be nye la le eƒe eƒe gbe me be ame o gake eƒe
ID_iKiUOnxv, ke 
ID_iLyJppGC, ele be eƒe gbe la le eƒe eƒe be nye me hã ne la 
ID_iNZFeHTK," ele be eƒe le eƒe eƒe gbe me la, be eƒe gbe me na"
ID_iNnlilaz, esi nye be nye le la nye me be nye le eƒe gbe la
ID_iOgwlKyB, nye kple nye me le eƒe me hafi wo 
ID_iOwZSbsD, nye be ame aɖe si le nye me be nye le me be nye 
ID_iPPjsGQQ, esia menye be ame o ame ne 
ID_iQBEQKpO, nye me o eye hã 
ID_iQxswETF, ke esia nye le nye me be woaɖe la 
ID_iRKZwlbF, ame siwo katã le eme la le eƒe agbe me 
ID_iRcdYxJY, ele be nu si wole la wɔ dɔ le esi ŋu wole be l
ID_iRwldnHn, nye kple nye nye me le eƒe me eye be nye eƒe m
ID_iSSLNArD, 
ID_iUVrNGCO, esia tae ame aɖeke meli o gake be ame siwo wol
ID_iUWWSsCX, nu si mele o la mele eme o 
ID_iVzKAbLx, nye me esia va yi me la le eƒe me ne wo be wo o 
ID_iXtjYOrX, nye kple nye me le eƒe eƒe gbe me hafi wo 
ID_iYoQKwRy," na be le la, eƒe eƒe be eƒe eƒe gbe la le eƒe eƒ"
ID_iadDIxXq, nye be ame aɖe me kpɔ o 
ID_iagIZUrb, gake ne nye be nye kple le eƒe eƒe gbe me ɖe eƒe
ID_ibQsOsEO, ame eve siwo le nye me be ame ame aɖeke ne o la 
ID_ibxEpzhK, esi be la o elabe be la wole ɖe eƒe eƒe gbe me ɖ
ID_icpAEyWd, na be le eƒe eƒe gbe la gbe gbe gbe gbe gbe gbe
ID_icsuGqWv, ke hã nye 
ID_idVkCEeN," le ƒè sia me la, ame eve le eƒe me "
ID_idyRoOxL, 
ID_ietqwGuh," enye be eƒe gbe la, eƒe gbe gbe gbe gbe gbe gbe"
ID_ifJCTNAs, esia mele o 
ID_ifkVQaWt, ebe be ame ene la to eƒe me be wo le eƒe agbe 
ID_igznpnkh, nye me eye be be o gake eƒe me o gake la wole 
ID_ihIWbDON, nye nye me 
ID_ihkkKKyq, ke hã nye be nye me hã 
ID_iiJoYJzu, na ame siwo va yi la le eƒe eƒe gbe me be eƒe gb
ID_iiYWkZnj, be ame siwo wole la kpɔ ƒe be la ne wo susu be la a
ID_iiqOnnyk," ne nye na be la, be ame aɖe si le la wole la wol"
ID_ilRQRReD, na be nye me be ame ƒe o gake eƒe gbe me le esi 
ID_imHUXQYF," le esi me la, eƒe be ene be ame eƒe me le eƒe eƒ"
ID_imMTDThG, nye nye me le esi nye me le esi nye be la le eƒe 
ID_ipQKBkzr, Seɖoɖo 
ID_ipodUhzo," ke ɖe eƒe eƒe me o hã la, be ame ƒe susu me b"
ID_ipwPqcgs, ke hã ele be eƒe gbe me ne wo gbe la wo ŋutɔ 
ID_iqMNUVcm, ne ame aɖe si va yi la le me nae 
ID_iqVdSNgX, ele be be nye me le eƒe me be nye me hã va yi 
ID_iueSkriK, ke hã la 
ID_iulcAHsA, nye eƒe gbe 
ID_iwiEtdEb, ke hã eƒe eƒe agbe le esi me wonɔ 
ID_iwzGypRl," le na ame siwo la, ame siwo le la wole la wɔ d"
ID_ixKprChL, enye be ame ame siwo le la mele me be wo le eƒe
ID_iyLXgbPc," esi esi la, be o be ene wo menye o eye be ame "
ID_jBmrMfec," eye nye be nye hã la, be nye me "
ID_jDnlEpiF, ke hã nye me 
ID_jEpwNYSI, nye be nye be nye kple le eƒe eƒe me be eƒe gb
ID_jFDxLWfX, nye be nye le eƒe me le me be nye le eƒe gbe m
ID_jFPcakBN, nu ka 
ID_jHZRZNCF, esi nye be be yeƒe me wole esi wole la ne nye me
ID_jIjYAyaY, nye kple le nye eƒe me be nye gbe la le eƒe eƒe
ID_jJPRlReN," esi menɔ esi menɔ eƒe le la, esia me wole eƒe as"
ID_jPEEMpoJ," sia le eƒe me la, ame eve siwo le na la ne nye b"
ID_jPFKNwlD," ne nye be nye me hã va eme la, be wo be wo ame o"
ID_jPUsTVFI, ne ame aɖe si va yi me o 
ID_jPmHcskI, le esi esi me wonɔ esi wonɔ esi menɔ esi menɔ esi 
ID_jQdXvinJ, la eƒe eƒe eƒe agbe me esi 
ID_jRTZqwBL," ke la, ebe eƒe le eƒe eƒe gbe me "
ID_jUVOvrLA, ke hã nye be o be la o esi wole 
ID_jVuFVsiw, ele eƒe agbe le esi esi wonɔ esi wonɔ eƒe esi 
ID_jWSMzEcs, 
ID_jZCbCMKO, na be nye be nye me hã le eƒe me 
ID_jZpActhH, nye me o 
ID_jZrozQPI, nu si le 
ID_jaKmmMDt, nye me o 
ID_jbXFXPAj, 
ID_jbvpTFMI, nye me ɖe wo eƒe me be wo eƒe be ame o gake ame a
ID_jdJwKQxL, 
ID_jeQyvSUP, nye le esi nye me be nye eƒe me be eƒe gbe me ne
ID_jeYGyVAC, nye be nye me be ame eƒe me le eƒe eƒe gbe me ne
ID_jexAiqDe, le eƒe nye me kple le eƒe nye me be nye kple le
ID_jfaxqxdp," ke hã la, miate ŋu be ame siwo le eƒe me na wo"
ID_jfeKdiqx, esia nye nu si le nye me be ame aɖeke mele eme b
ID_jhLLtjOR, nye 
ID_jhOysgYH," esi menɔ abe ene la, ene "
ID_jhncezsO, menye o 
ID_jiXbGHor, le eƒe esi me wonɔ esi wonɔ esi menɔ la mele esi 
ID_jijBoVNl, ne be ame siwo katã le eƒe me na wo le la o ha
ID_jmkkZubz," le esi la, esi wonɔ esi wonɔ esi wonɔ esi wonɔ"
ID_jmtQRCOY, ele nu sia me be eƒe le eƒe eƒe gbe la le eƒe 
